ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030684	GO:0030684	preribosome	77	0.780789635230105	2.63816815759649	1e-10	2.97e-08	2e-08	718	tags=74%, list=16%, signal=63%	EBNA1BP2/MRTO4/BOP1/RRP9/UTP18/DNTTIP2/AATF/UTP25/MPHOSPH10/NOL7/TSR1/RPS27A/LTV1/RPS9/NOL10/PDCD11/EXOSC10/RSL1D1/PNO1/UTP20/MDN1/NOC4L/KRR1/BYSL/RCL1/NGDN/WDR43/NOL6/PES1/NOP58/WDR12/RPS16/WDR36/NIP7/FTSJ3/NAT10/WDR46/NOP9/TBL3/UTP4/RRS1/ZNF622/BMS1/UTP15/DCAF13/RPS8/PRKDC/IMP3/RRP1B/UTP14A/RPS6/WDR74/RRP1/UTP23/NOP56/RRP7A/RPS14
GO:0000228	GO:0000228	nuclear chromosome	84	0.699700044494236	2.39398631348154	1.80297406823118e-09	2.6774164913233e-07	1.80297406823118e-07	839	tags=56%, list=19%, signal=46%	HMGA2/ANP32E/TOP1/POLD3/TOP2A/BRD4/CHD1/NCAPD3/MCM7/MCM3/MCM5/WDHD1/MCM6/MCM2/NCAPD2/BIRC5/NIFK/CHRAC1/SRCAP/POLA2/BAZ1B/NOL6/SMC4/PRIM1/PCNA/NCAPG/MCM4/NCAPH/RRS1/LRWD1/EP400/LRPPRC/POLD1/DHX9/TRRAP/ATRX/SMC2/REPIN1/ACTR5/SMC1A/RCC1/IK/TOPBP1/ORC3/PARP1/GINS3/UCHL5
GO:0005777	GO:0005777	peroxisome	65	-0.636714056036283	-2.35130597224734	1.12748490808795e-08	6.69726035404242e-07	4.5099396323518e-07	794	tags=55%, list=18%, signal=46%	PECR/ACSL3/PEX14/PEX1/PRDX5/GRHPR/HSDL2/CAT/GNPAT/IDH1/HSD17B4/SOD1/ACOX3/PEX11B/HMGCL/ACOT2/FIS1/ALDH3A2/MVK/RIDA/ACAA1/DECR2/CROT/CRAT/DHRS4L2/HACL1/DHRS4/IDI1/ACOT6/ECH1/PNPLA8/PEX10/EHHADH/ACOX1/SCP2/IDH2
GO:0042579	GO:0042579	microbody	65	-0.636714056036283	-2.35130597224734	1.12748490808795e-08	6.69726035404242e-07	4.5099396323518e-07	794	tags=55%, list=18%, signal=46%	PECR/ACSL3/PEX14/PEX1/PRDX5/GRHPR/HSDL2/CAT/GNPAT/IDH1/HSD17B4/SOD1/ACOX3/PEX11B/HMGCL/ACOT2/FIS1/ALDH3A2/MVK/RIDA/ACAA1/DECR2/CROT/CRAT/DHRS4L2/HACL1/DHRS4/IDI1/ACOT6/ECH1/PNPLA8/PEX10/EHHADH/ACOX1/SCP2/IDH2
GO:0005766	GO:0005766	primary lysosome	91	-0.558616580794608	-2.1777169497209	6.28439645442441e-08	2.33308218370506e-06	1.5710991136061e-06	915	tags=42%, list=21%, signal=34%	RAB37/GUSB/ANXA11/NPC2/RAP1B/TMEM30A/LAMTOR1/VAMP8/PYCARD/CTSC/HEXA/CD63/DDOST/CREG1/RAB3D/TXNDC5/CPPED1/PRCP/MAGT1/CPNE3/STX7/GGH/HEBP2/IMPDH1/NAPRT/ARSA/GRN/GALNS/ARSB/DPP7/GLB1/RAB5C/CKAP4/PADI2/GM2A/GAA/FUCA1/RNASET2
GO:0042582	GO:0042582	azurophil granule	91	-0.558616580794608	-2.1777169497209	6.28439645442441e-08	2.33308218370506e-06	1.5710991136061e-06	915	tags=42%, list=21%, signal=34%	RAB37/GUSB/ANXA11/NPC2/RAP1B/TMEM30A/LAMTOR1/VAMP8/PYCARD/CTSC/HEXA/CD63/DDOST/CREG1/RAB3D/TXNDC5/CPPED1/PRCP/MAGT1/CPNE3/STX7/GGH/HEBP2/IMPDH1/NAPRT/ARSA/GRN/GALNS/ARSB/DPP7/GLB1/RAB5C/CKAP4/PADI2/GM2A/GAA/FUCA1/RNASET2
GO:0005684	GO:0005684	U2-type spliceosomal complex	60	0.714833816278527	2.30147827598735	1.68191909821427e-07	5.5503330241071e-06	3.73759799603171e-06	844	tags=55%, list=19%, signal=45%	LUC7L3/LUC7L2/ZMAT2/SNRNP70/PRPF40A/RNF113A/PRPF38A/CCDC12/HTATSF1/SF3B2/U2AF2/SRRM2/DHX16/CWC22/XAB2/GCFC2/SF3B4/PRPF8/PRPF6/PRPF31/SNRPD1/PRPF19/PRPF3/BUD31/SART1/SNRNP200/IK/SNRPB2/AQR/SYF2/SNRPB/CDC5L/SNRPGP15
GO:0000792	GO:0000792	heterochromatin	39	0.758429493895848	2.24643453049875	1.87453122803013e-06	5.06123431568135e-05	3.40823859641842e-05	583	tags=59%, list=13%, signal=52%	HMGA2/CBX5/DNMT1/RRP8/MPHOSPH8/CENPB/PHC2/UHRF1/NCAPD3/WDR76/SIRT1/CHRAC1/ANAPC7/CHD5/BAZ1B/EZH2/SUZ12/CENPA/H2AZ1/H1-5/LRWD1/MORC2/RRP1B
GO:0120114	GO:0120114	Sm-like protein family complex	58	0.687317106475345	2.18901984233253	2.61277674310735e-06	6.4666224391907e-05	4.35462790517892e-05	947	tags=48%, list=21%, signal=39%	LUC7L3/LUC7L2/ZMAT2/SNRNP70/PRPF40A/DDX23/HTATSF1/SMN1/SF3B2/TSSC4/SF3B4/DDX20/USP39/PRPF8/PRPF6/PRPF31/SNRPD1/PRPF3/SART1/SNRNP200/SNRPB2/SNRPB/SNRPGP15/SF3A3/GEMIN6/LARP7/PRPF4/GEMIN2
GO:0097525	GO:0097525	spliceosomal snRNP complex	44	0.719581565140161	2.19176425259332	4.55329218686967e-06	7.66694783293658e-05	5.16292783362733e-05	126	tags=20%, list=3%, signal=20%	LUC7L3/LUC7L2/ZMAT2/SNRNP70/PRPF40A/DDX23/HTATSF1/SF3B2/TSSC4
GO:0022626	GO:0022626	cytosolic ribosome	79	0.62366257240379	2.11524342883278	3.98066257452394e-06	7.66694783293658e-05	5.16292783362733e-05	1267	tags=67%, list=28%, signal=49%	RPL18A/RPS27A/RPS9/RSL1D1/RPL13A/RPL7/RPL18/PELO/RPL30/RPL26L1/RPL15/RPS16/RPS2/RPL5/RPL7L1/RPS4Y2/RPS8/RPL35/RPS3/RPS6/RPLP2/RACK1/RPL36AL/RPS29/RPL29/DHX29/RPL36/RPS14/RPL9/EIF2A/RPSA/RPS5/RPS20/RPL37A/RPL21/RPL3/ETF1/RPL24/RPL17/RPL11/RPL28/RPS10/RPS15/ABCE1/ASCC3/EEF1A1/GSPT1/NEMF/RPS21/RPS4Y1/RPLP0/RPLP1/USP10
GO:0030312	GO:0030312	external encapsulating structure	85	-0.52708645679418	-2.047499384775	4.6466350502646e-06	7.66694783293658e-05	5.16292783362733e-05	920	tags=58%, list=21%, signal=47%	LOXL2/S100A4/ANXA11/CD151/CCN1/CTSL/CTSB/LMAN1/L1CAM/COL1A1/EGFL7/ANXA6/CTSC/CSTB/LGALS3BP/CTSD/P3H1/PLOD3/FBLN1/DLG1/ANXA4/COL5A2/VWA1/APOE/HSP90B1/MFGE8/CTSZ/MMP14/HSD17B12/CTSH/GDF15/SERPINH1/COL18A1/MXRA7/NID1/LAMB1/DAG1/CLU/LGALS3/LAMB2/LAMC1/AGRN/HSPG2/LAMA5/GPC4/BCAM/FN1/GPC1/ANGPTL4
GO:0031012	GO:0031012	extracellular matrix	85	-0.52708645679418	-2.047499384775	4.6466350502646e-06	7.66694783293658e-05	5.16292783362733e-05	920	tags=58%, list=21%, signal=47%	LOXL2/S100A4/ANXA11/CD151/CCN1/CTSL/CTSB/LMAN1/L1CAM/COL1A1/EGFL7/ANXA6/CTSC/CSTB/LGALS3BP/CTSD/P3H1/PLOD3/FBLN1/DLG1/ANXA4/COL5A2/VWA1/APOE/HSP90B1/MFGE8/CTSZ/MMP14/HSD17B12/CTSH/GDF15/SERPINH1/COL18A1/MXRA7/NID1/LAMB1/DAG1/CLU/LGALS3/LAMB2/LAMC1/AGRN/HSPG2/LAMA5/GPC4/BCAM/FN1/GPC1/ANGPTL4
