ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0015934	GO:0015934	large ribosomal subunit	87	0.663861780531259	2.74065246843405	1e-10	7.425e-09	5.63157894736842e-09	922	tags=76%, list=21%, signal=61%	MRPL13/RPL36/MRPL53/MRPL15/MRPL32/RPL13/MRPL11/MRPL45/MRPL23/MRPL28/GADD45GIP1/MRPL47/MRPL30/MRPL3/MRPL39/MRPS18A/MRPL19/MRPL17/RPL4/RSL1D1/RPL27A/MRPL4/MRPL40/MRPL38/MRPL21/RPL14/MRPL9/MRPL49/RPL23/MRPL14/RPL17/RPL23A/MRPL41/RPL7L1/MRPL12/MRPL24/RPL8/RPL18/MRPL2/MRPL43/MRPL50/MRPL27/MRPL16/MRPL58/MRPL55/MRPL44/RPL3/RPL6/RPL21/RPL28/RPL26L1/RPL19/RPL13A/MRPL10/RPL35/RPL39P5/MRPL37/RPL7/RPL27/MRPL1/RPL24/RPL5/MRPS30/RPL12/RPLP1/RPL32
GO:0000315	GO:0000315	organellar large ribosomal subunit	45	0.744915468923325	2.72415503931346	1e-10	7.425e-09	5.63157894736842e-09	537	tags=76%, list=12%, signal=67%	MRPL13/MRPL53/MRPL15/MRPL32/MRPL11/MRPL45/MRPL23/MRPL28/GADD45GIP1/MRPL47/MRPL30/MRPL3/MRPL39/MRPS18A/MRPL19/MRPL17/MRPL4/MRPL40/MRPL38/MRPL21/MRPL9/MRPL49/MRPL14/MRPL41/MRPL12/MRPL24/MRPL2/MRPL43/MRPL50/MRPL27/MRPL16/MRPL58/MRPL55/MRPL44
GO:0005762	GO:0005762	mitochondrial large ribosomal subunit	45	0.744915468923325	2.72415503931346	1e-10	7.425e-09	5.63157894736842e-09	537	tags=76%, list=12%, signal=67%	MRPL13/MRPL53/MRPL15/MRPL32/MRPL11/MRPL45/MRPL23/MRPL28/GADD45GIP1/MRPL47/MRPL30/MRPL3/MRPL39/MRPS18A/MRPL19/MRPL17/MRPL4/MRPL40/MRPL38/MRPL21/MRPL9/MRPL49/MRPL14/MRPL41/MRPL12/MRPL24/MRPL2/MRPL43/MRPL50/MRPL27/MRPL16/MRPL58/MRPL55/MRPL44
GO:0022626	GO:0022626	cytosolic ribosome	79	0.618222095069493	2.49577021106135	1e-10	7.425e-09	5.63157894736842e-09	1148	tags=71%, list=26%, signal=54%	RPS5/RPL36/RPL13/RPL4/RSL1D1/RPL27A/RPL14/RPL23/RPL17/RPL23A/RPL7L1/RPL8/EIF2A/RPL18/RPS21/RPL3/RPL6/RPS29/RPL21/RPL28/DHX29/FAU/RPL26L1/RPL19/RPL13A/RPL35/USP10/GSPT1/RPL39P5/ZNF598/EEF1A1/RPS10/RPL7/RPS14/RPS4Y1/RPL27/RPS8/RPL24/RPSA/RPL5/RPS24/RPS20/RPL12/HBS1L/RPLP1/RPL32/RPS23/RPS7/RPS15/RPLP0/RPS4Y2/RACK1/RPS2/RPL15/ETF1/RPL11
GO:0005775	GO:0005775	vacuolar lumen	87	-0.626430763786931	-2.29321710527511	3.50374149676689e-09	1.48658746362824e-07	1.1275198200122e-07	730	tags=46%, list=16%, signal=39%	LIPA/GM2A/GLA/PYGB/CHID1/SCARB2/HEBP2/AGRN/CTSA/CTSL/GNS/ANXA2/HSPG2/FTL/CYB5R3/VAT1/HRNR/SGSH/IFI30/GCA/GALNS/AGA/HEXB/CTSC/TPP1/PADI2/MAN2B1/HEXA/CTSB/PLBD2/RNASET2/GUSB/FUCA1/ARSA/GLB1/EPDR1/ARSB/GAA/DPP7/GGH
GO:1904813	GO:1904813	ficolin-1-rich granule lumen	83	-0.603572818394803	-2.20031294179444	5.22284115617239e-08	1.938979779229e-06	1.47064211502749e-06	652	tags=29%, list=15%, signal=25%	GSN/FTH1/MVP/PGM1/VCL/ATG7/GNS/PKM/CAT/PGAM1/CTSH/ALDOA/CTSZ/CTSB/PFKL/GUSB/CSTB/GLB1/ARSB/ALDOC/GPI/PYGL/PDAP1/HMGB1
GO:0035578	GO:0035578	azurophil granule lumen	56	-0.658892094476184	-2.24490637066441	1.03924848136842e-07	3.42951998851579e-06	2.60115994167067e-06	715	tags=46%, list=16%, signal=39%	GM2A/GLA/PYGB/HEBP2/CTSA/GNS/ANXA2/FTL/CYB5R3/VAT1/HRNR/GCA/GALNS/AGA/HEXB/CTSC/PADI2/MAN2B1/RNASET2/GUSB/FUCA1/ARSA/GLB1/ARSB/DPP7/GGH
GO:1990204	GO:1990204	oxidoreductase complex	85	-0.551527463420642	-2.02840657361235	6.63322608930697e-06	0.000164172345710348	0.00012451845465892	590	tags=33%, list=13%, signal=29%	NDUFA11/NDUFS6/NDUFA12/NDUFS4/CYC1/NDUFA6/GPD1L/DBT/NDUFS1/NDUFV1/CBR4/NDUFA7/NDUFA2/P4HB/CAT/CYB5R3/NDUFA9/NDUFV2/HSD17B8/LDHA/SDHA/NDUFV3/SDHC/BCKDK/SDHB/SDHD/RAC3/P4HA1
GO:0010494	GO:0010494	cytoplasmic stress granule	62	0.510575455131983	1.97229637286688	6.22391657662869e-05	0.00142192555635286	0.00107847623271137	1324	tags=52%, list=30%, signal=37%	MCRIP2/LARP4/TIA1/CAPRIN1/CSDE1/G3BP1/RBM4/STAU1/DDX3X/EIF3B/OGFOD1/GIGYF2/YTHDF2/PABPC1/PQBP1/PABPC4/UBAP2L/YTHDF3/MOV10/G3BP2/DHX36/ELAVL1/IGF2BP1/LARP4B/NXF1/CELF1/EIF4G1/TARDBP/PRRC2C/PUM1/NUFIP2/HNRNPK
GO:0005766	GO:0005766	primary lysosome	91	-0.507045415639855	-1.86340602782431	0.000103701913298854	0.00205329788331731	0.00155734803129507	550	tags=31%, list=12%, signal=28%	HEBP2/ARL8A/CTSA/GNS/ANXA2/CKAP4/FTL/CYB5R3/VAT1/HRNR/GCA/GALNS/AGA/HEXB/PRCP/CTSC/PADI2/MAN2B1/HEXA/RNASET2/GUSB/FUCA1/ARSA/GLB1/ARSB/GAA/DPP7/GGH
GO:0001533	GO:0001533	cornified envelope	18	-0.756526633307042	-2.02173677946337	0.000115531935751975	0.00214456155739604	0.00162656804282386	564	tags=56%, list=13%, signal=49%	PKP3/ANXA2/DSP/HSPB1/DSG2/HRNR/ANXA1/DSC2/KRT16/NCL
GO:0070993	GO:0070993	translation preinitiation complex	17	0.710960384156126	1.99560056238507	0.000214157061065972	0.00353359150758853	0.00268009421450982	1073	tags=76%, list=24%, signal=58%	EIF3G/EIF3I/EIF3B/EIF3F/EIF1/EIF3K/DHX29/EIF3A/EIF3E/EIF3L/EIF3M/EIF3H/EIF3CL
GO:0042788	GO:0042788	polysomal ribosome	21	0.668049232452262	2.01721332300879	0.000297516611770217	0.00444851361851436	0.00337402769577202	1276	tags=81%, list=29%, signal=58%	BTF3/RPL36/RPL8/RPL18/RPS21/RPL6/RPS29/RPL19/RPL24/RPL32/RPS23/LARP4B/DHX9/EIF3H/PNPT1/RPL11/NUFIP2
GO:0031461	GO:0031461	cullin-RING ubiquitin ligase complex	39	0.551118510435109	1.93851729452447	0.000419123478690405	0.00585279170058487	0.00443911899317796	1008	tags=41%, list=23%, signal=32%	UBE2S/CKS2/CDC20/KCTD2/COMMD1/CDC26/FBXO6/ANAPC7/CACYBP/ELOB/WDR77/KCTD17/PEF1/FBXO17/DCAF13/GLMN
GO:0005844	GO:0005844	polysome	43	0.532337704139871	1.92237744194339	0.00043354012596925	0.00585279170058487	0.00443911899317796	1321	tags=53%, list=30%, signal=38%	BTF3/RPL36/RPL8/RPL18/RPS21/RPL6/RPS29/RPL19/EIF4H/RPS4Y1/RPL24/RPL32/RPS23/LARP4B/DHX9/EIF3H/PNPT1/EIF4G1/RPL11/VBP1/PSMA6/NUFIP2/HDLBP
GO:0030312	GO:0030312	external encapsulating structure	85	-0.482168035966439	-1.77331661359925	0.000738229331943754	0.00807781316917222	0.0061267128059644	536	tags=45%, list=12%, signal=40%	COL6A3/LGALS1/COL6A1/ANXA5/LAMC1/TGFBI/SERPINB6/AGRN/SERPINB1/S100A6/CTSL/ITGB4/LAMA5/ANXA2/HSD17B12/HSP90B1/PKM/SERPINH1/MMP14/LGALS3BP/HSPG2/TGM2/LOXL2/LMAN1/CTSH/SERPINE1/HRNR/ANXA1/PLOD3/LAMB2/CTSC/CTSZ/CTSB/COL5A2/CSTB/LGALS3/ICAM1/ANGPTL4
GO:0031012	GO:0031012	extracellular matrix	85	-0.482168035966439	-1.77331661359925	0.000738229331943754	0.00807781316917222	0.0061267128059644	536	tags=45%, list=12%, signal=40%	COL6A3/LGALS1/COL6A1/ANXA5/LAMC1/TGFBI/SERPINB6/AGRN/SERPINB1/S100A6/CTSL/ITGB4/LAMA5/ANXA2/HSD17B12/HSP90B1/PKM/SERPINH1/MMP14/LGALS3BP/HSPG2/TGM2/LOXL2/LMAN1/CTSH/SERPINE1/HRNR/ANXA1/PLOD3/LAMB2/CTSC/CTSZ/CTSB/COL5A2/CSTB/LGALS3/ICAM1/ANGPTL4
GO:0030684	GO:0030684	preribosome	77	0.406934004827691	1.6442120238903	0.00134381741119997	0.0128746377782707	0.00976492108647858	1111	tags=52%, list=25%, signal=40%	FBL/NOB1/RPS5/RRS1/WDR12/PES1/RSL1D1/HEATR1/UTP6/NOP9/UTP20/LTV1/UTP4/KRR1/RRP1B/UTP14A/WDR74/EIF6/NIP7/EMG1/WDR75/NOC4L/BYSL/PNO1/RPS14/WDR43/RPS8/RPS24/WDR3/RRP7A/DCAF13/RPS23/RRP1/RPS7/EXOSC10/UTP15/WDR46/IMP3/NOC2L/NOP58
GO:0005901	GO:0005901	caveola	25	-0.637905128078159	-1.85242528762675	0.001493753258362	0.0138638974291723	0.0105152367529431	756	tags=48%, list=17%, signal=40%	CTNNB1/SRC/CAV2/MAPK3/HDAC6/IRS1/CAVIN3/SCARB1/EHD2/ATP2B4/CAVIN1/SLC2A1
GO:0030134	GO:0030134	COPII-coated ER to Golgi transport vesicle	45	-0.550102364850571	-1.79772359032784	0.00175270982426066	0.0157743884183459	0.0119642712086692	1136	tags=49%, list=26%, signal=37%	SEC24A/YIF1B/ECPAS/STX17/TMED10/LMAN2L/STX5/B2M/HLA-F/MCFD2/USO1/TMED2/TMED1/SEC23A/ERGIC1/HLA-A/TMED7/LMAN1/CTSC/HLA-C/CTSZ/HLA-B
GO:0014704	GO:0014704	intercalated disc	17	-0.694650996491057	-1.84535066738739	0.00274611382237639	0.0220431298715078	0.0167188722045106	756	tags=53%, list=17%, signal=44%	CTNNB1/ACTN1/ATP1B1/VCL/DSP/DSG2/TMEM65/DSC2/SLC2A1
GO:0016469	GO:0016469	proton-transporting two-sector ATPase complex	28	0.547061172445177	1.7701310527842	0.00267984291384075	0.0220431298715078	0.0167188722045106	1119	tags=50%, list=25%, signal=38%	CCDC115/ATP6V1H/ATP6V1G1/ATP6V1F/ATP6AP1/ATP6V1C1/ATP6V1E1/ATP6V1B2/ATP5F1E/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP5ME/ATP6AP2
GO:0017053	GO:0017053	transcription repressor complex	18	-0.685618280078439	-1.83224176450695	0.00332792731980912	0.0247098603495827	0.0187414854326092	107	tags=39%, list=2%, signal=38%	RCOR1/CTNNB1/SPEN/RELB/H1-0/CBX5/HMGB1
GO:0005657	GO:0005657	replication fork	31	0.537784857717697	1.80167868387264	0.00371573799467022	0.0269164435223672	0.0204150945021676	926	tags=45%, list=21%, signal=36%	POLA2/PCNA/UHRF1/DNMT1/MCM3/H2AX/HMCES/RFC2/RFC4/RTF2/WDHD1/RFC5/PRIM1/RFC3
GO:0055029	GO:0055029	nuclear DNA-directed RNA polymerase complex	41	0.478526868432018	1.71256567753582	0.00612578862424278	0.0413490732136388	0.0313616929566497	1088	tags=56%, list=24%, signal=43%	POLA2/POLR1D/POLR1C/MCM3/POLR1H/POLR1G/POLR1A/TAF4/POLR1B/POLR2C/GTF2F2/GTF2A1/TAF10/POLR2E/TAF9B/POLR1E/POLR2D/GTF2A2/PRIM1/TRRAP/SKIC8/CDC73/TAF5
GO:0030880	GO:0030880	RNA polymerase complex	43	0.465606969047126	1.68139947095058	0.00603011064625741	0.0413490732136388	0.0313616929566497	1088	tags=53%, list=24%, signal=41%	POLA2/POLR1D/POLR1C/MCM3/POLR1H/POLR1G/POLR1A/TAF4/POLR1B/POLR2C/GTF2F2/GTF2A1/TAF10/POLR2E/TAF9B/POLR1E/POLR2D/GTF2A2/PRIM1/TRRAP/SKIC8/CDC73/TAF5
GO:0045121	GO:0045121	membrane raft	75	-0.454817423405304	-1.62230695144852	0.00589194650723762	0.0413490732136388	0.0313616929566497	653	tags=27%, list=15%, signal=23%	CAV2/BCL10/MAPK3/ADAM17/VDAC1/ANXA2/HDAC6/SERPINH1/IRS1/CAVIN3/TPP1/SCARB1/HK1/PODXL/EHD2/ATP2B4/CAVIN1/PGK1/SLC2A1/ICAM1
GO:0005746	GO:0005746	mitochondrial respirasome	64	-0.455544628528626	-1.59703069503264	0.00669568006960155	0.0419044081515362	0.0317828932994108	590	tags=28%, list=13%, signal=25%	NDUFA11/COX15/NDUFS6/NDUFA12/NDUFS4/CYC1/NDUFA6/NDUFS1/NDUFV1/NDUFA7/NDUFA2/NDUFA9/NDUFV2/SDHA/NDUFV3/SDHC/SDHB/SDHD
