ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0005201	GO:0005201	extracellular matrix structural constituent	20	-0.861446362250613	-2.39673739664848	2.25223209953317e-08	7.47741057045012e-06	6.11658822820587e-06	146	tags=75%, list=3%, signal=73%	COL1A1/COL18A1/COL1A2/COL5A2/LTBP2/FN1/LAMC1/LAMA5/COL6A1/NID1/AGRN/LAMB2/FBLN1/HSPG2/TGFBI
GO:0008135	GO:0008135	translation factor activity, RNA binding	58	0.611861051102999	2.25970435610991	3.22200784904692e-07	5.34853302941789e-05	4.37514750028477e-05	1432	tags=74%, list=32%, signal=51%	EEF1A2/GSPT1/EEF1D/EIF3J/EEF1A1/EEF1B2/ETF1/EIF6/EIF3M/EEF1G/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/MRPL58/EIF3F/EIF2A/EIF3L/EIF2B2/GCN1/DHX29/EIF3K/EIF4A1/EIF1/EIF3E/GSPT2/EIF2D/GFM1/EIF3D/EIF2S3/HBS1L/EIF2S1/EIF4G1/EIF2S2/EIF2B4/EIF2B1/EIF2B5/EIF1AX/DENR
GO:0019843	GO:0019843	rRNA binding	44	0.643692080947932	2.28784862223721	2.25603544877351e-06	0.000187250942248201	0.000153172933100938	923	tags=64%, list=21%, signal=51%	RPL8/RPS9/RPF2/RRS1/BRIX1/RPS5/RPL37/ERAL1/MRPS18C/DDX21/RPL5/MRPS18A/MRPS7/RPL23A/MRPL11/MRPS6/FASTKD2/CAVIN1/MRPS27/RPS3/IMP3/MRPS17/RPS4Y2/RPL9/NOP53/MRPL16/EMG1/NPM1
GO:0045182	GO:0045182	translation regulator activity	79	0.51875608324715	2.02365998933481	1.79210054683016e-05	0.00118995476309523	0.000973393560173016	1386	tags=65%, list=31%, signal=45%	RPS9/EEF1A2/TYMS/GSPT1/EEF1D/EIF3J/EEF1A1/EEF1B2/ETF1/EIF6/EIF3M/EEF1G/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/MRPL58/RPS14/EIF3F/EIF2A/EIF3L/EIF2B2/GCN1/DHX29/PAIP1/EIF3K/EIF4A1/EIF1/CELF1/EIF3E/GSPT2/EIF2D/GFM1/FXR1/EIF3D/EIF2S3/HBS1L/LARP1/EIF2S1/EIF4G1/EIF2S2/EIF2B4/FXR2/EIF2B1/EIF2B5/PABPC1/EIF1AX
GO:0001618	GO:0001618	virus receptor activity	32	0.647849752140779	2.13538880012157	4.39887013580576e-05	0.00208632126441073	0.00170662931584645	706	tags=53%, list=16%, signal=45%	ITGA2/SCARB1/TFRC/SLC1A5/EPHA2/PLSCR1/NPC1/ITGA5/ITGB5/SLC3A2/LAMP1/AXL/ITGB1/ICAM1/IDE/SLC7A1/CXADR
GO:0140272	GO:0140272	exogenous protein binding	32	0.647849752140779	2.13538880012157	4.39887013580576e-05	0.00208632126441073	0.00170662931584645	706	tags=53%, list=16%, signal=45%	ITGA2/SCARB1/TFRC/SLC1A5/EPHA2/PLSCR1/NPC1/ITGA5/ITGB5/SLC3A2/LAMP1/AXL/ITGB1/ICAM1/IDE/SLC7A1/CXADR
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	32	-0.661258738670418	-2.06705995393704	7.14955012902349e-05	0.00263738960315089	0.00215740810910884	645	tags=53%, list=14%, signal=46%	MAN2C1/MOGS/CTBS/GBE1/ADPRS/AGL/MAN2A1/MAN1B1/HEXA/MAN2B1/MACROD1/GLB1/NAGA/GAA/GLA/FUCA1/GUSB
GO:0004601	GO:0004601	peroxidase activity	19	-0.744649808343897	-2.06060940266194	0.000105673224372736	0.00308947527862408	0.00252721820508882	104	tags=47%, list=2%, signal=46%	PRDX2/MGST3/GSTT1/GSTK1/GSTM2/GPX7/GPX1/GPX4/HBA1
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	19	-0.744649808343897	-2.06060940266194	0.000105673224372736	0.00308947527862408	0.00252721820508882	104	tags=47%, list=2%, signal=46%	PRDX2/MGST3/GSTT1/GSTK1/GSTM2/GPX7/GPX1/GPX4/HBA1
GO:0016209	GO:0016209	antioxidant activity	29	-0.656444507180969	-2.01649105557978	0.000173021247574714	0.00441869647652347	0.00361453294528553	904	tags=45%, list=20%, signal=36%	SOD1/TXNRD2/PRDX2/MGST3/GSTT1/TXN/GSTK1/SOD2/GSTM2/GPX7/GPX1/GPX4/HBA1
