ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0005201	extracellular matrix structural constituent	20	-0.861446362250613	-2.44393009112777	6.12927012027022e-09	2.03491767992971e-06	1.64522513754622e-06	146	tags=75%, list=3%, signal=73%	COL1A1/COL18A1/COL1A2/COL5A2/LTBP2/FN1/LAMC1/LAMA5/COL6A1/NID1/AGRN/LAMB2/FBLN1/HSPG2/TGFBI
GO:0008135	translation factor activity, RNA binding	58	0.611861051102999	2.22381993723043	4.27212689538279e-07	7.09173064633543e-05	5.73364399117164e-05	1432	tags=74%, list=32%, signal=51%	EEF1A2/GSPT1/EEF1D/EIF3J/EEF1A1/EEF1B2/ETF1/EIF6/EIF3M/EEF1G/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/MRPL58/EIF3F/EIF2A/EIF3L/EIF2B2/GCN1/DHX29/EIF3K/EIF4A1/EIF1/EIF3E/GSPT2/EIF2D/GFM1/EIF3D/EIF2S3/HBS1L/EIF2S1/EIF4G1/EIF2S2/EIF2B4/EIF2B1/EIF2B5/EIF1AX/DENR
GO:0019843	rRNA binding	44	0.643692080947932	2.21343151100646	6.82000876983159e-07	7.54747637194696e-05	6.10211310984932e-05	923	tags=64%, list=21%, signal=51%	RPL8/RPS9/RPF2/RRS1/BRIX1/RPS5/RPL37/ERAL1/MRPS18C/DDX21/RPL5/MRPS18A/MRPS7/RPL23A/MRPL11/MRPS6/FASTKD2/CAVIN1/MRPS27/RPS3/IMP3/MRPS17/RPS4Y2/RPL9/NOP53/MRPL16/EMG1/NPM1
GO:0090079	translation regulator activity, nucleic acid binding	68	0.563015514355347	2.1164025820542	1.31923443777451e-06	0.000109496458335284	8.85275741138157e-05	1386	tags=69%, list=31%, signal=48%	EEF1A2/TYMS/GSPT1/EEF1D/EIF3J/EEF1A1/EEF1B2/ETF1/EIF6/EIF3M/EEF1G/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/MRPL58/EIF3F/EIF2A/EIF3L/EIF2B2/GCN1/DHX29/PAIP1/EIF3K/EIF4A1/EIF1/CELF1/EIF3E/GSPT2/EIF2D/GFM1/EIF3D/EIF2S3/HBS1L/LARP1/EIF2S1/EIF4G1/EIF2S2/EIF2B4/EIF2B1/EIF2B5/PABPC1/EIF1AX
GO:0045182	translation regulator activity	79	0.51875608324715	2.0124295525907	1.20177151159394e-05	0.000797976283698379	0.00064516154832938	1386	tags=65%, list=31%, signal=45%	RPS9/EEF1A2/TYMS/GSPT1/EEF1D/EIF3J/EEF1A1/EEF1B2/ETF1/EIF6/EIF3M/EEF1G/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/MRPL58/RPS14/EIF3F/EIF2A/EIF3L/EIF2B2/GCN1/DHX29/PAIP1/EIF3K/EIF4A1/EIF1/CELF1/EIF3E/GSPT2/EIF2D/GFM1/FXR1/EIF3D/EIF2S3/HBS1L/LARP1/EIF2S1/EIF4G1/EIF2S2/EIF2B4/FXR2/EIF2B1/EIF2B5/PABPC1/EIF1AX
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	25	-0.708030684486675	-2.09121491013511	2.91394417114855e-05	0.00154249375884274	0.00124710180248858	829	tags=64%, list=19%, signal=52%	MAN2C1/MOGS/CTBS/GBE1/ADPRS/AGL/MAN2A1/MAN1B1/HEXA/MAN2B1/GLB1/NAGA/GAA/GLA/FUCA1/GUSB
GO:0001618	virus receptor activity	32	0.647849752140779	2.08204765170075	3.71685243094636e-05	0.00154249375884274	0.00124710180248858	706	tags=53%, list=16%, signal=45%	ITGA2/SCARB1/TFRC/SLC1A5/EPHA2/PLSCR1/NPC1/ITGA5/ITGB5/SLC3A2/LAMP1/AXL/ITGB1/ICAM1/IDE/SLC7A1/CXADR
GO:0140272	exogenous protein binding	32	0.647849752140779	2.08204765170075	3.71685243094636e-05	0.00154249375884274	0.00124710180248858	706	tags=53%, list=16%, signal=45%	ITGA2/SCARB1/TFRC/SLC1A5/EPHA2/PLSCR1/NPC1/ITGA5/ITGB5/SLC3A2/LAMP1/AXL/ITGB1/ICAM1/IDE/SLC7A1/CXADR
GO:0003743	translation initiation factor activity	39	0.612993435603732	2.06703627018581	5.40544350519267e-05	0.00199400804858219	0.00161214981733817	1432	tags=79%, list=32%, signal=54%	EIF3J/EIF6/EIF3M/EIF3G/EIF3B/EIF4G2/EIF3A/EIF4B/EIF3CL/EIF3I/EIF3H/EIF3F/EIF2A/EIF3L/EIF2B2/DHX29/EIF3K/EIF4A1/EIF1/EIF3E/EIF2D/EIF3D/EIF2S3/EIF2S1/EIF4G1/EIF2S2/EIF2B4/EIF2B1/EIF2B5/EIF1AX/DENR
GO:0016798	hydrolase activity, acting on glycosyl bonds	32	-0.661258738670418	-2.07807006431955	8.67895905534137e-05	0.00288141440637333	0.0023296153253811	645	tags=53%, list=14%, signal=46%	MAN2C1/MOGS/CTBS/GBE1/ADPRS/AGL/MAN2A1/MAN1B1/HEXA/MAN2B1/MACROD1/GLB1/NAGA/GAA/GLA/FUCA1/GUSB
GO:0004601	peroxidase activity	19	-0.744649808343897	-2.08005458515862	0.000130452507876403	0.00360918605124716	0.00291801662355112	104	tags=47%, list=2%, signal=46%	PRDX2/MGST3/GSTT1/GSTK1/GSTM2/GPX7/GPX1/GPX4/HBA1
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	19	-0.744649808343897	-2.08005458515862	0.000130452507876403	0.00360918605124716	0.00291801662355112	104	tags=47%, list=2%, signal=46%	PRDX2/MGST3/GSTT1/GSTK1/GSTM2/GPX7/GPX1/GPX4/HBA1
GO:0016209	antioxidant activity	29	-0.656444507180969	-2.00305971782766	0.000180879693795234	0.0042894327385727	0.00346799412915675	904	tags=45%, list=20%, signal=36%	SOD1/TXNRD2/PRDX2/MGST3/GSTT1/TXN/GSTK1/SOD2/GSTM2/GPX7/GPX1/GPX4/HBA1
GO:0005506	iron ion binding	37	-0.607537529716162	-1.94326744123412	0.000175439400308282	0.0042894327385727	0.00346799412915675	615	tags=49%, list=14%, signal=42%	P3H1/CYP51A1/PLOD2/ADI1/ETHE1/FTO/FXN/PLOD1/FTH1/P4HA1/ACO2/P4HA2/RIOX1/FECH/TMLHE/MELTF/FTL/HBA1
