ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0005201	extracellular matrix structural constituent	20	-0.861624141107619	-2.4676819162333	1.23503484668951e-08	4.10031569100916e-06	3.09408730012739e-06	208	tags=75%, list=5%, signal=72%	LAMA5/LAMC1/COL18A1/COL1A2/VWA1/FN1/LAMB2/AGRN/COL6A1/NID1/HSPG2/COL1A1/LTBP2/FBLN1/TGFBI
GO:0048029	monosaccharide binding	30	0.748440483778907	2.35530883110733	1.10954829792915e-07	1.84185017456239e-05	1.38985523635336e-05	560	tags=60%, list=13%, signal=53%	G6PD/BSG/P3H3/PLOD2/ALDOA/GPI/HK1/P4HA1/EGLN1/GYS1/P4HA2/PLOD3/PLOD1/LMAN2L/ENG/PYGL/PFKP/PFKL
GO:1901702	salt transmembrane transporter activity	63	0.600945996478176	2.19882984563645	3.77442791973201e-07	4.17703356450342e-05	3.15197840314462e-05	920	tags=54%, list=21%, signal=43%	SLC16A3/SLC4A7/SLC39A14/SLC25A1/TTYH3/PANX1/SLC26A2/SLC41A3/ITGAV/SLC12A7/SLC7A1/SLC29A1/SLC16A1/ANO6/ITPR3/CCDC51/SLC39A7/ANXA2/SLC25A11/ATP1A1/SLC25A6/SLC25A4/SLC4A11/CLCN3/GHITM/SLC25A10/ITPR2/TMEM165/ANO10/SLC25A24/SLC38A2/MPC2/ANXA6/SLC3A2
GO:0015291	secondary active transmembrane transporter activity	39	0.677041687864124	2.24380766338876	6.35674560700256e-07	5.27609885381213e-05	3.98133014333319e-05	920	tags=64%, list=21%, signal=51%	SLC16A3/SLC4A7/SLC16A2/SLC39A14/SLC25A1/SLC35E1/SLC26A2/SLC41A3/SLC12A7/SLC1A5/SLC29A1/SLC16A1/SLC22A18/SLC25A11/SLC25A6/SLC25A4/SLC4A11/SLC35B2/CLCN3/GHITM/SLC7A5/SLC25A10/SLC25A24/SLC38A2/SLC3A2
GO:0030246	carbohydrate binding	66	0.560393048978045	2.06978432706514	5.11100621925956e-06	0.000339370812958835	0.000256088311617637	560	tags=41%, list=13%, signal=36%	LGALS3/G6PD/MAN2C1/BSG/GALM/P3H3/PLOD2/ALDOA/GPI/HK1/P4HA1/EGLN1/GYS1/P4HA2/PLOD3/FBXO2/PLOD1/LMAN2L/CHID1/ENPP1/GBE1/ENG/LGALS1/PYGL/PFKP/GALNT2/PFKL
GO:0001618	virus receptor activity	32	0.6722276824255	2.15333005117818	1.08202067709424e-05	0.000513186949707553	0.000387249505486359	451	tags=47%, list=10%, signal=42%	SCARB1/ICAM1/ITGA5/ITGA2/NPC1/BSG/EPHA2/ITGB5/TFRC/ITGB1/ITGAV/SLC7A1/SLC1A5/SCARB2/NECTIN2
GO:0140272	exogenous protein binding	32	0.6722276824255	2.15333005117818	1.08202067709424e-05	0.000513186949707553	0.000387249505486359	451	tags=47%, list=10%, signal=42%	SCARB1/ICAM1/ITGA5/ITGA2/NPC1/BSG/EPHA2/ITGB5/TFRC/ITGB1/ITGAV/SLC7A1/SLC1A5/SCARB2/NECTIN2
GO:0015293	symporter activity	15	0.785208797310369	2.06660812308536	2.1839869897517e-05	0.000805648533997293	0.000607940238082929	568	tags=60%, list=13%, signal=53%	SLC16A3/SLC4A7/SLC39A14/SLC12A7/SLC1A5/SLC29A1/SLC16A1/SLC22A18/SLC4A11
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	61	0.549563389217842	2.00596149512313	2.06946687562444e-05	0.000805648533997293	0.000607940238082929	823	tags=46%, list=18%, signal=38%	UGDH/G6PD/IDH2/HSD17B12/IMPDH1/L2HGDH/PHGDH/AKR1B1/HSD17B11/NSDHL/HIBADH/RDH11/ME1/LDHA/DHRS4L2/IDH3A/PTGR2/PGD/PTGR1/HADH/SPR/RDH13/RDH14/IDH3B/H6PD/CHDH/HSD17B10/AKR7A2
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	57	0.556998978133335	2.00662291009451	2.7440372256518e-05	0.000911020358916397	0.000687453536531714	691	tags=42%, list=16%, signal=36%	UGDH/G6PD/IDH2/HSD17B12/IMPDH1/PHGDH/AKR1B1/HSD17B11/NSDHL/HIBADH/RDH11/ME1/LDHA/DHRS4L2/IDH3A/PTGR2/PGD/PTGR1/HADH/SPR/RDH13/RDH14/IDH3B/H6PD
GO:0008324	cation transmembrane transporter activity	91	0.493006432371291	1.92113307837517	3.71528346316994e-05	0.00112134009979311	0.000846160252855929	1297	tags=49%, list=29%, signal=36%	SLC16A3/SLC4A7/SLC39A14/COX15/TCIRG1/UQCR10/PANX1/SLC41A3/ITGAV/SLC12A7/SLC29A1/SLC16A1/ANO6/ITPR3/CCDC51/TMEM109/SLC39A7/ANXA2/ATP5F1D/CYC1/ATP1A1/SLC25A4/SLC4A11/GHITM/ATP5PF/ATP5F1C/ITPR2/TMEM165/ANO10/SLC38A2/ANXA6/SLC3A2/NNT/MAGT1/UQCRC1/ATP2B4/ATP5PB/ATP5MF/UQCRFS1/ATP2A2/LETM1/CHP1/SLC39A11/SLC9A6/TMEM63B
GO:0005200	structural constituent of cytoskeleton	52	-0.588177389012446	-2.09104329800631	6.011075700034e-05	0.00117724982462347	0.000888349582309404	510	tags=37%, list=11%, signal=33%	TUBB3/ARPC1B/ARPC5/TUBB1/TUBB/LMNB2/TUBB4A/LMNB1/TUBA1C/ACTG1/TUBAL3/TUBA3E/PPL/SORBS2/KRT9/DSP/KRT2/AGRN/KRT16
GO:0004888	transmembrane signaling receptor activity	33	0.645737292550572	2.07645875913847	5.55478264366776e-05	0.00117724982462347	0.000888349582309404	431	tags=42%, list=10%, signal=39%	ICAM1/GPRC5A/CD44/ITGA2/NPC1/CTSH/IL13RA1/ANTXR2/EPHA2/TNFRSF10B/L1CAM/BCAM/SCARB2/ENG
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	41	0.614585198425606	2.05603616066143	6.60663289830686e-05	0.00117724982462347	0.000888349582309404	557	tags=49%, list=13%, signal=43%	SCD/FADS2/P3H3/PLOD2/ASPH/MSMO1/P4HA1/EGLN1/MICAL2/P4HA2/PLOD3/ALKBH5/PLOD1/DEGS1/KDM3A/HMOX1/P4HB/CYP20A1/PCBD1/HIF1AN
GO:0015267	channel activity	44	0.594869446039556	2.02086692237901	5.11852747129427e-05	0.00117724982462347	0.000888349582309404	906	tags=50%, list=20%, signal=40%	TMEM120A/TTYH3/PANX1/ITGAV/VDAC1/SLC12A7/SLC1A5/ANO6/ITPR3/CCDC51/TMEM109/ANXA2/VDAC2/ATP5F1D/SLC4A11/CLCN3/TOMM40/ATP5PF/ATP5F1C/ITPR2/ANO10/ANXA6
GO:0022803	passive transmembrane transporter activity	44	0.594869446039556	2.02086692237901	5.11852747129427e-05	0.00117724982462347	0.000888349582309404	906	tags=50%, list=20%, signal=40%	TMEM120A/TTYH3/PANX1/ITGAV/VDAC1/SLC12A7/SLC1A5/ANO6/ITPR3/CCDC51/TMEM109/ANXA2/VDAC2/ATP5F1D/SLC4A11/CLCN3/TOMM40/ATP5PF/ATP5F1C/ITPR2/ANO10/ANXA6
GO:0003697	single-stranded DNA binding	53	-0.568352485245427	-2.01689240266788	6.85596903987858e-05	0.00117724982462347	0.000888349582309404	994	tags=57%, list=22%, signal=44%	SMC2/HNRNPA1/MSH2/TDP1/RPA2/PCBP2/TSNAX/RPA1/POLR2G/SMC4/RPA3/NABP2/FUBP1/RAD23B/SMARCA1/TSN/MCM4/TOP1/MCM5/DHX36/SAMHD1/MCM6/HNRNPU/MCM2/MCM7/HSF1/MCM3/HMGB1/RBMS1/SUB1
GO:0140097	catalytic activity, acting on DNA	90	-0.485236891309835	-1.92187099274839	7.23937415889202e-05	0.00117724982462347	0.000888349582309404	1013	tags=46%, list=23%, signal=36%	LIG4/DDX3X/MPG/RFC5/MSH2/CHD3/LIG3/MSH6/TDP1/DHX30/TOP2A/SMARCA5/RFC3/POLD3/DNMT1/TOP2B/SMARCA1/MCM4/DDX11L8/TOP1/POLD1/CHD8/RFC4/ATRX/RFC2/XRCC1/MCM5/DHX36/BPTF/MCM6/MCM2/RBBP4/EP400/MCM7/CHD5/LIG1/PCNA/MCM3/CHD4/CHTF18/HMGA2
GO:0038023	signaling receptor activity	70	0.511211537280842	1.90075111110491	7.44645973406412e-05	0.00117724982462347	0.000888349582309404	461	tags=34%, list=10%, signal=31%	SCARB1/ICAM1/GPRC5A/CD44/ITGA2/NPC1/CTSH/IL13RA1/ANTXR2/EPHA2/ITGB1/TNFRSF10B/CD47/L1CAM/TEX264/ITGAV/SLC1A5/PGRMC2/BCAM/SCARB2/NOTCH2/ENG/NECTIN2/SEC63
GO:0060089	molecular transducer activity	70	0.511211537280842	1.90075111110491	7.44645973406412e-05	0.00117724982462347	0.000888349582309404	461	tags=34%, list=10%, signal=31%	SCARB1/ICAM1/GPRC5A/CD44/ITGA2/NPC1/CTSH/IL13RA1/ANTXR2/EPHA2/ITGB1/TNFRSF10B/CD47/L1CAM/TEX264/ITGAV/SLC1A5/PGRMC2/BCAM/SCARB2/NOTCH2/ENG/NECTIN2/SEC63
GO:0022890	inorganic cation transmembrane transporter activity	88	0.481178942884781	1.86081641498261	5.70042523290573e-05	0.00117724982462347	0.000888349582309404	1297	tags=48%, list=29%, signal=34%	SLC16A3/SLC4A7/SLC39A14/COX15/TCIRG1/UQCR10/PANX1/SLC41A3/ITGAV/SLC12A7/SLC29A1/SLC16A1/ITPR3/CCDC51/SLC39A7/ANXA2/ATP5F1D/CYC1/ATP1A1/SLC25A4/SLC4A11/GHITM/ATP5PF/ATP5F1C/ITPR2/TMEM165/SLC38A2/ANXA6/SLC3A2/NNT/MAGT1/UQCRC1/ATP2B4/ATP5PB/ATP5MF/UQCRFS1/ATP2A2/LETM1/CHP1/SLC39A11/SLC9A6/TMEM63B
GO:0008514	organic anion transmembrane transporter activity	37	0.605307202202189	1.99719203255185	9.9776874916942e-05	0.00150572374874658	0.00113621513063312	920	tags=57%, list=21%, signal=45%	SLC16A3/SLC4A7/SLC16A2/SLC39A14/SLC25A1/ABCC1/SLC26A2/SLC7A1/SLC1A5/SLC16A1/SLC25A11/SLC25A6/SLC25A4/SLC4A11/SLC35B2/SLC7A5/SLC25A10/SLC25A24/SLC38A2/MPC2/SLC3A2
