ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa01200	Carbon metabolism	77	0.590585179097178	2.24947982920387	2.41069854360124e-08	2.24194964554916e-06	1.71286475466404e-06	1052	tags=58%, list=24%, signal=45%	SDSL/G6PD/PSAT1/IDH2/CAT/ENO2/ACSS2/ALDOA/GPI/PHGDH/HK1/SDHC/ACAT1/ACOX1/ALDOC/PGK1/ME1/ECHS1/IDH3A/SDHD/PGD/ADPGK/PFKP/PKM/TPI1/PFKL/SDHA/GAPDH/SDHB/DLAT/PDHB/IDH3B/H6PD/TKFC/ACO1/DLD/PGP/GOT1/DLST/PGAM1/MDH2/FH/SUCLG2/RPE/ACOX3
hsa03010	Ribosome	96	0.559511017398213	2.21381711801789	2.09628358679462e-08	2.24194964554916e-06	1.71286475466404e-06	1437	tags=59%, list=32%, signal=41%	MRPS15/RPL35/RPL18A/MRPS6/RPL18/RPL15/RPS9/RPL6/RPL7/RPL26L1/RPL13A/MRPS12/MRPS16/RPL14/RPL28/RPL36AL/RPL19/RPL4/RPL8/RPL24/MRPS10/MRPL1/RPS8/MRPS14/RPL13/MRPS18A/MRPS2/MRPL12/MRPL17/MRPS17/MRPS18C/MRPL2/RPS16/RPL27A/MRPL27/MRPS11/MRPL30/MRPL10/RPL3/MRPL9/MRPL23/MRPS5/MRPL19/MRPL18/RPL37A/RPL27/RPS6/RPS27A/MRPL24/MRPL16/RPS3/MRPL11/RPL37/MRPS7/MRPL32/RPL17/RPS3A
hsa03040	Spliceosome	91	-0.580304266361435	-2.28281801156806	3.91215608762818e-08	2.42553677432947e-06	1.85312656782387e-06	1452	tags=69%, list=33%, signal=48%	SNRNP40/EIF4A3/SF3A2/PRPF6/SF3B2/SNRPA1/TXNL4A/SF3B3/DDX39B/SNRPD2/LSM7/WBP11/SRSF1/SNRPA/NCBP2/SNRPB/PQBP1/LSM4/PPIH/U2AF2/HNRNPC/U2SURP/SNW1/ACIN1/CCDC12/PUF60/DHX16/PRPF40A/HNRNPA1/CHERP/TCERG1/U2AF1/HNRNPA3/RBM22/SNRNP200/ALYREF/HNRNPM/ISY1/RBMX/DDX42/PRPF38A/HNRNPK/HSPA1A/DDX23/FUS/CRNKL1/AQR/LSM8/SNRNP70/PRPF19/SYF2/PRPF31/SNRPF/PRPF3/HNRNPA1L2/HNRNPU/XAB2/DHX38/TRA2A/DDX5/SRSF3/SRSF6/SRSF2
hsa03082	ATP-dependent chromatin remodeling	47	-0.66122371418571	-2.287778744989	6.68382479694765e-07	3.10797853058066e-05	2.37451670417877e-05	1112	tags=70%, list=25%, signal=53%	RBBP7/SMARCC2/ACTB/GATAD2B/MTA3/CHD3/SS18/ACTR5/SMARCA5/SMARCD2/BAZ1B/BRD8/SMARCE1/BAZ2A/ARID2/SMARCA1/ARID1A/ACTL6A/SMARCB1/GATAD2A/MTA2/DPF2/BPTF/ARID1B/RBBP4/ACTG1/SMARCC1/EP400/H2AX/TRRAP/SMARCD1/CHD4/H2AC11
hsa01212	Fatty acid metabolism	37	0.621536148373808	2.05767998187415	1.96913401814157e-05	0.000732517854748663	0.00055964861568234	706	tags=46%, list=16%, signal=39%	SCD/FADS2/HSD17B12/ELOVL5/SCP2/ACAT1/ACOX1/ACSL3/ECHS1/ACADSB/HACD3/ACAA1/CPT1A/CPT2/HADH/ACADM/ACAA2
hsa00010	Glycolysis / Gluconeogenesis	36	0.636295822057488	2.09847355013996	2.48746708937379e-05	0.000771114797705875	0.000589136942220109	645	tags=56%, list=15%, signal=48%	PCK2/GALM/ALDH1B1/ENO2/ACSS2/ALDOA/GPI/HK1/ALDOC/PGK1/ALDH2/LDHA/ADPGK/PFKP/PKM/TPI1/PFKL/GAPDH/DLAT/PDHB
hsa03030	DNA replication	25	-0.691639964233976	-2.11032755701787	9.93814638391222e-05	0.00264070746772525	0.00201751843883932	974	tags=76%, list=22%, signal=60%	RFC5/POLD2/RPA2/RPA1/RPA3/RFC3/POLD3/MCM4/POLD1/RFC4/RFC2/MCM5/MCM6/POLA2/MCM2/MCM7/LIG1/PCNA/MCM3
hsa00020	Citrate cycle (TCA cycle)	27	0.658899971119006	2.0561194329818	0.000186022844213276	0.00432503112795868	0.00330435315378846	1145	tags=67%, list=26%, signal=50%	PCK2/IDH2/SDHC/IDH3A/SDHD/SDHA/SDHB/DLAT/PDHB/IDH3B/ACO1/DLD/DLST/MDH2/FH/SUCLG2/IDH3G/MDH1
hsa01230	Biosynthesis of amino acids	47	0.53427272879767	1.853478153568	0.000258199122234588	0.00533611519284814	0.00407682824580928	689	tags=43%, list=16%, signal=36%	SDSL/PSAT1/IDH2/ENO2/PYCR1/ALDOA/PHGDH/ASNS/CBS/ALDOC/PGK1/IDH3A/PYCR2/PFKP/PKM/TPI1/PFKL/GAPDH/ALDH18A1/IDH3B
hsa04066	HIF-1 signaling pathway	42	0.553616642007357	1.86884169679351	0.000406384119823851	0.00742479089901193	0.00567259066987329	645	tags=38%, list=15%, signal=33%	ENO2/ALDOA/HK1/PRKCA/TFRC/EGLN1/ALDOC/MAP2K1/PGK1/HMOX1/LDHA/PFKP/PFKL/CUL2/GAPDH/PDHB
