ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006879	cellular iron ion homeostasis	2/13	25/4252	0,0024883924237245	0,232327358299497	0,20188805155701	FLVCR1/NDFIP1	2
GO:0048469	cell maturation	2/13	36/4252	0,0051274065539251	0,232327358299497	0,20188805155701	FLVCR1/TYMS	2
GO:0008380	RNA splicing	4/13	256/4252	0,00595317332818179	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3/SRSF11	4
GO:0031398	positive regulation of protein ubiquitination	2/13	43/4252	0,00726111349281879	0,232327358299497	0,20188805155701	UBE2S/NDFIP1	2
GO:0030001	metal ion transport	3/13	139/4252	0,00768584885255719	0,232327358299497	0,20188805155701	FLVCR1/SLC5A6/NDFIP1	3
GO:0009123	nucleoside monophosphate metabolic process	2/13	45/4252	0,00793329037358108	0,232327358299497	0,20188805155701	AK6/TYMS	2
GO:0006397	mRNA processing	4/13	280/4252	0,0081855998269653	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3/SRSF11	4
GO:0071695	anatomical structure maturation	2/13	46/4252	0,00827961037926882	0,232327358299497	0,20188805155701	FLVCR1/TYMS	2
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	2/13	51/4252	0,0101120044516804	0,232327358299497	0,20188805155701	UBE2S/NDFIP1	2
GO:0002520	immune system development	2/13	58/4252	0,0129527503670593	0,232327358299497	0,20188805155701	FLVCR1/NDFIP1	2
GO:0048024	regulation of mRNA splicing, via spliceosome	2/13	63/4252	0,0151722902927654	0,232327358299497	0,20188805155701	SRSF6/SRSF3	2
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	3/13	182/4252	0,0160612769310792	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3	3
GO:0000398	mRNA splicing, via spliceosome	3/13	182/4252	0,0160612769310792	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3	3
GO:1901875	positive regulation of post-translational protein modification	2/13	65/4252	0,0161033565092864	0,232327358299497	0,20188805155701	UBE2S/NDFIP1	2
GO:0000375	RNA splicing, via transesterification reactions	3/13	185/4252	0,0167830431873353	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3	3
GO:0010629	negative regulation of gene expression	4/13	347/4252	0,0172320020785712	0,232327358299497	0,20188805155701	SRSF6/SRSF3/NDFIP1/TYMS	4
GO:0006812	cation transport	3/13	194/4252	0,0190592392155149	0,232327358299497	0,20188805155701	FLVCR1/SLC5A6/NDFIP1	3
GO:0021700	developmental maturation	2/13	74/4252	0,0205896222303247	0,232327358299497	0,20188805155701	FLVCR1/TYMS	2
GO:0050684	regulation of mRNA processing	2/13	77/4252	0,0221899203335225	0,232327358299497	0,20188805155701	SRSF6/SRSF3	2
GO:0019725	cellular homeostasis	3/13	206/4252	0,0223551967529535	0,232327358299497	0,20188805155701	FLVCR1/UBE2S/NDFIP1	3
GO:0001501	skeletal system development	2/13	80/4252	0,0238411114315006	0,232327358299497	0,20188805155701	FLVCR1/TYMS	2
GO:0016071	mRNA metabolic process	4/13	385/4252	0,0244564380161218	0,232327358299497	0,20188805155701	SRSF2/SRSF6/SRSF3/SRSF11	4
GO:0031396	regulation of protein ubiquitination	2/13	83/4252	0,0255422839569487	0,232327358299497	0,20188805155701	UBE2S/NDFIP1	2
GO:0006811	ion transport	3/13	222/4252	0,0272183911051321	0,232327358299497	0,20188805155701	FLVCR1/SLC5A6/NDFIP1	3
GO:0002707	negative regulation of lymphocyte mediated immunity	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0009263	deoxyribonucleotide biosynthetic process	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	TYMS	1
GO:0009265	2'-deoxyribonucleotide biosynthetic process	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	TYMS	1
GO:0031053	primary miRNA processing	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	SRSF3	1
GO:0031145	anaphase-promoting complex-dependent catabolic process	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	UBE2S	1
GO:0043616	keratinocyte proliferation	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	SRSF6	1
GO:0046385	deoxyribose phosphate biosynthetic process	1/13	10/4252	0,0301881408191172	0,232327358299497	0,20188805155701	TYMS	1
GO:0043484	regulation of RNA splicing	2/13	93/4252	0,0315623385160426	0,232327358299497	0,20188805155701	SRSF6/SRSF3	2
GO:0002066	columnar/cuboidal epithelial cell development	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	TYMS	1
GO:0006206	pyrimidine nucleobase metabolic process	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	TYMS	1
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	TYMS	1
GO:0032945	negative regulation of mononuclear cell proliferation	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0045616	regulation of keratinocyte differentiation	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	SRSF6	1
GO:0046653	tetrahydrofolate metabolic process	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	TYMS	1
GO:0048704	embryonic skeletal system morphogenesis	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0050672	negative regulation of lymphocyte proliferation	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0070979	protein K11-linked ubiquitination	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	UBE2S	1
GO:0097421	liver regeneration	1/13	11/4252	0,0331602186525336	0,232327358299497	0,20188805155701	TYMS	1
GO:0000028	ribosomal small subunit assembly	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	ERAL1	1
GO:0002704	negative regulation of leukocyte mediated immunity	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	TYMS	1
GO:0032570	response to progesterone	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	TYMS	1
GO:0045191	regulation of isotype switching	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0048706	embryonic skeletal system development	1/13	12/4252	0,0361238869282979	0,232327358299497	0,20188805155701	FLVCR1	1
GO:1903320	regulation of protein modification by small protein conjugation or removal	2/13	103/4252	0,0380952412206871	0,232327358299497	0,20188805155701	UBE2S/NDFIP1	2
GO:0006730	one-carbon metabolic process	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	TYMS	1
GO:0006760	folic acid-containing compound metabolic process	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	TYMS	1
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	TYMS	1
GO:0009162	deoxyribonucleoside monophosphate metabolic process	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	TYMS	1
GO:0045604	regulation of epidermal cell differentiation	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	SRSF6	1
GO:0051438	regulation of ubiquitin-protein transferase activity	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	UBE2S	1
GO:0070664	negative regulation of leukocyte proliferation	1/13	13/4252	0,0390791674636595	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0010171	body morphogenesis	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0030326	embryonic limb morphogenesis	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0035113	embryonic appendage morphogenesis	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0048025	negative regulation of mRNA splicing, via spliceosome	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	SRSF6	1
GO:0048821	erythrocyte development	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0060428	lung epithelium development	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	SRSF6	1
GO:1904036	negative regulation of epithelial cell apoptotic process	1/13	14/4252	0,0420260820243986	0,232327358299497	0,20188805155701	SRSF6	1
GO:0030099	myeloid cell differentiation	2/13	111/4252	0,0436696948139148	0,232327358299497	0,20188805155701	FLVCR1/NDFIP1	2
GO:0098771	inorganic ion homeostasis	2/13	111/4252	0,0436696948139148	0,232327358299497	0,20188805155701	FLVCR1/NDFIP1	2
GO:0002712	regulation of B cell mediated immunity	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0002889	regulation of immunoglobulin mediated immune response	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0006826	iron ion transport	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	FLVCR1	1
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	TYMS	1
GO:0014032	neural crest cell development	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	NOLC1	1
GO:0033119	negative regulation of RNA splicing	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	SRSF6	1
GO:0045682	regulation of epidermis development	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	SRSF6	1
GO:0045910	negative regulation of DNA recombination	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	NDFIP1	1
GO:0048565	digestive tract development	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	TYMS	1
GO:0048864	stem cell development	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	NOLC1	1
GO:0050686	negative regulation of mRNA processing	1/13	15/4252	0,0449646523249372	0,232327358299497	0,20188805155701	SRSF6	1
GO:0006783	heme biosynthetic process	1/13	16/4252	0,047894900028448	0,232327358299497	0,20188805155701	FLVCR1	1
