ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0035904	aorta development	1/2	10/4252	0,00469868967801934	0,0535082996353238	0,0271564678600327	LRP1	1
GO:1904645	response to amyloid-beta	1/2	10/4252	0,00469868967801934	0,0535082996353238	0,0271564678600327	LRP1	1
GO:1904646	cellular response to amyloid-beta	1/2	10/4252	0,00469868967801934	0,0535082996353238	0,0271564678600327	LRP1	1
GO:1905146	lysosomal protein catabolic process	1/2	10/4252	0,00469868967801934	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0014002	astrocyte development	1/2	11/4252	0,00516795007892545	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0097242	amyloid-beta clearance	1/2	11/4252	0,00516795007892545	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0150076	neuroinflammatory response	1/2	11/4252	0,00516795007892545	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0007039	protein catabolic process in the vacuole	1/2	12/4252	0,00563709983130489	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0060191	regulation of lipase activity	1/2	12/4252	0,00563709983130489	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0032370	positive regulation of lipid transport	1/2	13/4252	0,00610613893515832	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0033344	cholesterol efflux	1/2	13/4252	0,00610613893515832	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0043277	apoptotic cell clearance	1/2	13/4252	0,00610613893515832	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0014910	regulation of smooth muscle cell migration	1/2	14/4252	0,00657506739048486	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0022617	extracellular matrix disassembly	1/2	14/4252	0,00657506739048486	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0032371	regulation of sterol transport	1/2	14/4252	0,00657506739048486	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0032374	regulation of cholesterol transport	1/2	14/4252	0,00657506739048486	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0014909	smooth muscle cell migration	1/2	15/4252	0,00704388519728538	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0060840	artery development	1/2	15/4252	0,00704388519728538	0,0535082996353238	0,0271564678600327	LRP1	1
GO:1903053	regulation of extracellular matrix organization	1/2	15/4252	0,00704388519728538	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0042743	hydrogen peroxide metabolic process	1/2	17/4252	0,00798118886530585	0,0535082996353238	0,0271564678600327	HBA1	1
GO:0048008	platelet-derived growth factor receptor signaling pathway	1/2	17/4252	0,00798118886530585	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0060395	SMAD protein signal transduction	1/2	17/4252	0,00798118886530585	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0010232	vascular transport	1/2	18/4252	0,00844967472652658	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0014812	muscle cell migration	1/2	18/4252	0,00844967472652658	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0150104	transport across blood-brain barrier	1/2	18/4252	0,00844967472652658	0,0535082996353238	0,0271564678600327	LRP1	1
GO:1905954	positive regulation of lipid localization	1/2	18/4252	0,00844967472652658	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0001523	retinoid metabolic process	1/2	19/4252	0,00891804993922063	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0048708	astrocyte differentiation	1/2	19/4252	0,00891804993922063	0,0535082996353238	0,0271564678600327	LRP1	1
GO:0016101	diterpenoid metabolic process	1/2	21/4252	0,00985446841902926	0,0568859122959946	0,028870669774283	LRP1	1
GO:1901700	response to oxygen-containing compound	2/2	429/4252	0,0101581986242848	0,0568859122959946	0,028870669774283	LRP1/HBA1	2
GO:0032092	positive regulation of protein binding	1/2	24/4252	0,0112582662747936	0,0610125398117849	0,030965010806733	LRP1	1
GO:0032368	regulation of lipid transport	1/2	25/4252	0,0117259775963289	0,0615613823807266	0,0312435587270605	LRP1	1
GO:0006721	terpenoid metabolic process	1/2	27/4252	0,0126610682938195	0,0630165488149203	0,0319820830451663	LRP1	1
GO:0030301	cholesterol transport	1/2	28/4252	0,0131284476697751	0,0630165488149203	0,0319820830451663	LRP1	1
GO:1903078	positive regulation of protein localization to plasma membrane	1/2	28/4252	0,0131284476697751	0,0630165488149203	0,0319820830451663	LRP1	1
GO:0030178	negative regulation of Wnt signaling pathway	1/2	29/4252	0,0135957163972045	0,0634466765202875	0,0322003809407474	LRP1	1
GO:1905952	regulation of lipid localization	1/2	31/4252	0,0145299219064829	0,0655880205708876	0,033287153297255	LRP1	1
GO:0098869	cellular oxidant detoxification	1/2	32/4252	0,0149968586883323	0,0655880205708876	0,033287153297255	HBA1	1
GO:1904377	positive regulation of protein localization to cell periphery	1/2	33/4252	0,0154636848216556	0,0655880205708876	0,033287153297255	LRP1	1
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1/2	34/4252	0,015930400306452	0,0655880205708876	0,033287153297255	LRP1	1
GO:0010466	negative regulation of peptidase activity	1/2	35/4252	0,0163970051427219	0,0655880205708876	0,033287153297255	LRP1	1
GO:0015918	sterol transport	1/2	35/4252	0,0163970051427219	0,0655880205708876	0,033287153297255	LRP1	1
GO:0021782	glial cell development	1/2	37/4252	0,0173298828696828	0,0661686436842436	0,0335818304412515	LRP1	1
GO:0042542	response to hydrogen peroxide	1/2	37/4252	0,0173298828696828	0,0661686436842436	0,0335818304412515	HBA1	1
GO:0006720	isoprenoid metabolic process	1/2	38/4252	0,0177961557603734	0,0664389815053941	0,0337190319670233	LRP1	1
GO:1990748	cellular detoxification	1/2	39/4252	0,0182623180025371	0,0666971614005702	0,0338500631168307	HBA1	1
GO:0097237	cellular response to toxic substance	1/2	40/4252	0,0187283695961744	0,0669439594076021	0,0339753177444597	HBA1	1
GO:1905477	positive regulation of protein localization to membrane	1/2	41/4252	0,0191943105412861	0,0671800868945012	0,0340951568825476	LRP1	1
GO:0098754	detoxification	1/2	42/4252	0,0196601408378703	0,0674061971584123	0,0342099120916754	HBA1	1
GO:0031623	receptor internalization	1/2	45/4252	0,0210569678364649	0,0693641293436492	0,0352035994789197	LRP1	1
GO:0051099	positive regulation of binding	1/2	45/4252	0,0210569678364649	0,0693641293436492	0,0352035994789197	LRP1	1
GO:0045807	positive regulation of endocytosis	1/2	46/4252	0,0215223555389435	0,0695337640488945	0,035289692280454	LRP1	1
GO:1903076	regulation of protein localization to plasma membrane	1/2	47/4252	0,0219876325928953	0,0696966467095548	0,0353723582924432	LRP1	1
GO:0043393	regulation of protein binding	1/2	48/4252	0,022452798998321	0,0698531524392208	0,0354517878920858	LRP1	1
GO:0003018	vascular process in circulatory system	1/2	49/4252	0,02291785475522	0,0700036290704902	0,0355281576109631	LRP1	1
GO:0015850	organic hydroxy compound transport	1/2	52/4252	0,0243123581347581	0,0729370744042742	0,0370169362578083	LRP1	1
GO:0006909	phagocytosis	1/2	56/4252	0,0261701468947708	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1/2	56/4252	0,0261701468947708	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0007041	lysosomal transport	1/2	57/4252	0,0266343174634575	0,0734995377473388	0,0373023969770329	LRP1	1
GO:1904375	regulation of protein localization to cell periphery	1/2	58/4252	0,0270983773836183	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0010001	glial cell differentiation	1/2	59/4252	0,027562326655252	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0030198	extracellular matrix organization	1/2	59/4252	0,027562326655252	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0043062	extracellular structure organization	1/2	59/4252	0,027562326655252	0,0734995377473388	0,0373023969770329	LRP1	1
GO:0045229	external encapsulating structure organization	1/2	60/4252	0,0280261652783593	0,0735686838556932	0,0373374899267616	LRP1	1
GO:0072593	reactive oxygen species metabolic process	1/2	61/4252	0,0284898932529406	0,0736354164076003	0,0373713579512257	HBA1	1
GO:0000302	response to reactive oxygen species	1/2	62/4252	0,0289535105789949	0,0736998451101687	0,037404056728845	HBA1	1
GO:0051346	negative regulation of hydrolase activity	1/2	63/4252	0,0294170172565226	0,0737620731208327	0,0374356386139565	LRP1	1
GO:0002263	cell activation involved in immune response	1/2	64/4252	0,0298804132855242	0,073822197528942	0,03746615288123	LRP1	1
GO:0009636	response to toxic substance	1/2	67/4252	0,0312699374813693	0,0750862770976408	0,0381076970232388	HBA1	1
GO:0030336	negative regulation of cell migration	1/2	68/4252	0,0317328909162649	0,0750862770976408	0,0381076970232388	LRP1	1
GO:1905475	regulation of protein localization to membrane	1/2	68/4252	0,0317328909162649	0,0750862770976408	0,0381076970232388	LRP1	1
GO:0045861	negative regulation of proteolysis	1/2	71/4252	0,033121087329792	0,077282537102848	0,0392223402589642	LRP1	1
GO:0030111	regulation of Wnt signaling pathway	1/2	72/4252	0,0335835981705813	0,0772882807213378	0,0392252552533106	LRP1	1
GO:2000146	negative regulation of cell motility	1/2	73/4252	0,0340459983628444	0,0772936179048359	0,0392279639742588	LRP1	1
GO:0040013	negative regulation of locomotion	1/2	76/4252	0,0354325350484738	0,0793457205872894	0,0402694446589627	LRP1	1
GO:0007034	vacuolar transport	1/2	77/4252	0,0358944926466309	0,0793457205872894	0,0402694446589627	LRP1	1
GO:0045732	positive regulation of protein catabolic process	1/2	83/4252	0,0386639146165154	0,0840165572487974	0,0426399820623596	LRP1	1
GO:0006898	receptor-mediated endocytosis	1/2	85/4252	0,0395861700849314	0,0840165572487974	0,0426399820623596	LRP1	1
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	1/2	85/4252	0,0395861700849314	0,0840165572487974	0,0426399820623596	LRP1	1
GO:0042063	gliogenesis	1/2	87/4252	0,0405079829592416	0,0840165572487974	0,0426399820623596	LRP1	1
GO:0051098	regulation of binding	1/2	87/4252	0,0405079829592416	0,0840165572487974	0,0426399820623596	LRP1	1
GO:0052547	regulation of peptidase activity	1/2	92/4252	0,042810578795803	0,0874616851814842	0,044388449246242	LRP1	1
GO:0016055	Wnt signaling pathway	1/2	93/4252	0,0432707660175359	0,0874616851814842	0,044388449246242	LRP1	1
GO:0198738	cell-cell signaling by wnt	1/2	94/4252	0,0437308425907421	0,0874616851814842	0,044388449246242	LRP1	1
GO:0030100	regulation of endocytosis	1/2	96/4252	0,0446506637915753	0,0881226583072783	0,0447239055318894	LRP1	1
GO:0006869	lipid transport	1/2	97/4252	0,045110408419202	0,0881226583072783	0,0447239055318894	LRP1	1
GO:1901653	cellular response to peptide	1/2	105/4252	0,048784382093262	0,094204324042161	0,0478104652093674	LRP1	1
GO:0010876	lipid localization	1/2	113/4252	0,0524512742616257	0,0985234907417566	0,0500025234967562	LRP1	1
