ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009986	cell surface	8/39	142/4353	2,75021879664472e-05	0,00453786101446379	0,00390820565838987	SCARB1/ICAM1/LGALS3/CD44/ITGA5/ITGA2/MFGE8/ADA	8
GO:0009897	external side of plasma membrane	5/39	51/4353	7,70458815709596e-05	0,00635628522960417	0,00547431263793661	ICAM1/ITGA5/ITGA2/MFGE8/ADA	5
GO:0098552	side of membrane	7/39	133/4353	0,000144212901676187	0,00793170959219031	0,0068311374478194	ICAM1/ITGA5/ITGA2/MFGE8/G6PD/EEF1A2/ADA	7
GO:0070161	anchoring junction	10/39	356/4353	0,000869403308735067	0,0358628864853215	0,0308866964945353	ICAM1/CD44/AKAP12/ITGA5/ITGA2/MYADM/PDLIM1/ADA/KRT18/DNM2	10
GO:0043235	receptor complex	4/39	52/4353	0,00109384543781746	0,0360968994479763	0,0310882387590227	GPRC5A/CD44/ITGA5/ITGA2	4
GO:0008305	integrin complex	2/39	10/4353	0,00336409302139893	0,0840152329606244	0,072357616903887	ITGA5/ITGA2	2
GO:0045121	membrane raft	4/39	75/4353	0,00423655466506747	0,0840152329606244	0,072357616903887	SCARB1/ICAM1/NPC1/MYADM	4
GO:0098857	membrane microdomain	4/39	76/4353	0,00444333060768475	0,0840152329606244	0,072357616903887	SCARB1/ICAM1/NPC1/MYADM	4
GO:0005925	focal adhesion	7/39	246/4353	0,00547988175723404	0,0840152329606244	0,072357616903887	ICAM1/CD44/AKAP12/ITGA5/ITGA2/PDLIM1/DNM2	7
GO:0062023	collagen-containing extracellular matrix	4/39	81/4353	0,00558026285498561	0,0840152329606244	0,072357616903887	ANGPTL4/ICAM1/LGALS3/MFGE8	4
GO:0030055	cell-substrate junction	7/39	248/4353	0,00572756454292048	0,0840152329606244	0,072357616903887	ICAM1/CD44/AKAP12/ITGA5/ITGA2/PDLIM1/DNM2	7
GO:0030312	external encapsulating structure	4/39	85/4353	0,00661938199083707	0,0840152329606244	0,072357616903887	ANGPTL4/ICAM1/LGALS3/MFGE8	4
GO:0031012	extracellular matrix	4/39	85/4353	0,00661938199083707	0,0840152329606244	0,072357616903887	ANGPTL4/ICAM1/LGALS3/MFGE8	4
GO:0098636	protein complex involved in cell adhesion	2/39	17/4353	0,00977271134362963	0,115178383692778	0,0991966940894737	ITGA5/ITGA2	2
GO:0001772	immunological synapse	2/39	19/4353	0,0121500009799025	0,133650010778927	0,115105272441181	ICAM1/LGALS3	2
GO:0030659	cytoplasmic vesicle membrane	8/39	369/4353	0,0146799846380834	0,151387341580235	0,130381442509293	SCARB1/LGALS3/GPRC5A/ARRB1/CD44/MFGE8/NPC1/DNM2	8
GO:0012506	vesicle membrane	8/39	379/4353	0,0170542587950006	0,165526629480888	0,142558819648612	SCARB1/LGALS3/GPRC5A/ARRB1/CD44/MFGE8/NPC1/DNM2	8
